time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
158.44,0.150204,NaN,-0.143173,NaN,NaN,NaN
158.46,0.150454,NaN,-0.140031,0.034203,-0.247882,NaN
158.48,0.15085,NaN,-0.137306,0.035285,-0.248801,NaN
158.5,0.151299,NaN,-0.134183,0.036548,-0.250169,NaN
158.52,0.151732,NaN,-0.131531,0.037613,-0.251559,NaN
158.54,NaN,NaN,NaN,0.03925,-0.25279,NaN
158.56,0.15063,NaN,-0.129468,0.040679,-0.253528,NaN
158.58,0.149347,NaN,-0.129572,NaN,NaN,NaN
158.6,0.146987,NaN,-0.129827,0.040751,-0.252703,NaN
158.62,0.144441,NaN,-0.130119,NaN,NaN,NaN
158.64,0.142465,NaN,-0.129226,0.040747,-0.253298,NaN
158.66,0.140766,NaN,-0.128463,0.040873,-0.253953,NaN
158.68,0.13983,NaN,-0.127636,NaN,NaN,NaN
158.7,0.139244,NaN,-0.127423,0.041078,-0.254908,NaN
158.72,0.138809,NaN,-0.12722,0.041067,-0.255273,NaN
158.74,0.139025,NaN,-0.127629,0.040781,-0.255528,NaN
158.76,0.139001,NaN,-0.128199,0.041302,-0.255446,NaN
158.78,0.138182,NaN,-0.128264,0.041452,-0.255301,NaN
158.8,0.136752,NaN,-0.128914,0.041613,-0.254667,NaN
158.82,0.13593,NaN,-0.129352,0.041756,-0.254445,NaN
158.84,0.135263,NaN,-0.129323,0.041717,-0.254489,NaN
158.86,0.134467,NaN,-0.129175,NaN,NaN,NaN
158.88,0.133732,NaN,-0.129266,NaN,NaN,NaN
158.9,0.132748,NaN,-0.129287,0.040442,-0.253731,NaN
158.92,0.131567,NaN,-0.129501,0.039923,-0.253076,NaN
158.94,0.130123,NaN,-0.129906,0.039426,-0.252445,NaN
158.96,0.128993,NaN,-0.130476,0.03872,-0.251886,NaN
158.98,0.128669,NaN,-0.131932,NaN,NaN,NaN
159,NaN,NaN,NaN,0.03727,-0.250708,NaN
159.02,0.126401,NaN,-0.134683,0.036187,-0.249383,NaN
159.04,0.124697,NaN,-0.137203,NaN,NaN,NaN
159.06,0.123328,NaN,-0.139135,0.033296,-0.245035,NaN
159.08,0.122373,NaN,-0.140629,0.031773,-0.243004,NaN
159.1,0.121357,NaN,-0.141654,0.030246,-0.241249,NaN
159.12,0.12028,NaN,-0.142465,0.028967,-0.239848,NaN
159.14,0.119216,NaN,-0.143029,0.027857,-0.238962,NaN
159.16,0.118674,NaN,-0.143034,0.026852,-0.238265,NaN
159.18,0.118289,NaN,-0.143231,0.025996,-0.23736,NaN
159.2,0.118208,NaN,-0.143511,0.025084,-0.236229,NaN
159.22,NaN,NaN,NaN,NaN,NaN,NaN
159.24,0.119179,NaN,-0.145912,0.02266,-0.235349,NaN
159.26,0.11938,NaN,-0.145695,0.022478,-0.235258,NaN
159.28,0.119789,NaN,-0.146059,0.022194,-0.234767,NaN
159.3,0.119837,NaN,-0.14702,NaN,NaN,NaN
159.32,0.12002,NaN,-0.147081,0.022066,-0.233927,NaN
159.34,0.119963,NaN,-0.146659,0.021884,-0.233415,NaN
159.36,0.119776,NaN,-0.146136,0.021768,-0.233005,NaN
159.38,0.11951,NaN,-0.145612,NaN,NaN,NaN
159.4,0.119362,NaN,-0.145308,0.021682,-0.232422,NaN
159.42,NaN,NaN,NaN,0.021694,-0.23236,NaN
159.44,0.119212,NaN,-0.145334,0.021636,-0.232256,NaN
159.46,0.119258,NaN,-0.145443,0.021339,-0.232249,NaN
159.48,NaN,NaN,NaN,0.020392,-0.233068,NaN
159.5,0.119959,NaN,-0.146215,0.02019,-0.233195,NaN
159.52,0.12006,NaN,-0.146816,0.020184,-0.232838,NaN
159.54,0.1199,NaN,-0.147175,0.020608,-0.232713,NaN
159.56,0.119766,NaN,-0.146972,0.020749,-0.23244,NaN
159.58,0.119634,NaN,-0.146499,0.020666,-0.232155,NaN
159.6,0.119559,NaN,-0.145971,0.020878,-0.232095,NaN
159.62,0.119608,NaN,-0.145591,0.020984,-0.231935,NaN
159.64,0.119616,NaN,-0.145341,0.021026,-0.231824,NaN
159.66,0.11961,NaN,-0.145137,0.02109,-0.2318,NaN
159.68,0.119595,NaN,-0.144868,0.021055,-0.231754,NaN
159.7,0.119984,NaN,-0.145198,0.020284,-0.232109,NaN
159.72,0.119887,NaN,-0.144352,0.020295,-0.232153,NaN
159.74,0.120072,NaN,-0.14383,0.020268,-0.231771,NaN
159.76,0.120403,NaN,-0.143944,0.020674,-0.231306,NaN
159.78,0.121784,NaN,-0.143783,0.020803,-0.230636,NaN
159.8,NaN,NaN,NaN,0.020678,-0.230123,NaN
159.82,0.124421,NaN,-0.142164,0.020845,-0.230308,NaN
159.84,0.125478,NaN,-0.141142,0.021382,-0.231099,NaN
159.86,0.126453,NaN,-0.140157,0.021929,-0.231746,NaN
159.88,0.127324,NaN,-0.139207,0.022221,-0.231994,NaN
159.9,0.127832,NaN,-0.138417,0.022333,-0.232312,NaN
159.92,NaN,NaN,NaN,0.022192,-0.232766,NaN
159.94,0.129005,NaN,-0.13851,0.021894,-0.233419,NaN
159.96,0.129559,NaN,-0.138156,0.022135,-0.233357,NaN
159.98,0.13,NaN,-0.138655,0.022203,-0.232906,NaN
160,0.130239,NaN,-0.138958,0.022283,-0.232402,NaN
160.02,0.130577,NaN,-0.138808,NaN,NaN,NaN
160.04,0.130937,NaN,-0.138184,0.022011,-0.231843,NaN
160.06,0.131042,NaN,-0.137195,0.021971,-0.231608,NaN
160.08,0.131198,NaN,-0.136369,0.021989,-0.231324,NaN
160.1,0.13156,NaN,-0.135778,0.022024,-0.231137,NaN
160.12,NaN,NaN,NaN,0.021999,-0.23125,NaN
160.14,0.132995,NaN,-0.135229,0.021865,-0.231565,NaN
160.16,0.133623,NaN,-0.136096,0.021728,-0.231986,NaN
160.18,0.133763,NaN,-0.136489,0.022226,-0.23233,NaN
160.2,0.134054,NaN,-0.137073,0.022502,-0.232434,NaN
160.22,0.134239,NaN,-0.137824,0.022629,-0.232297,NaN
160.24,0.134654,NaN,-0.13807,0.02233,-0.231976,NaN
160.26,0.135131,NaN,-0.137877,0.022014,-0.231789,NaN
160.28,0.135492,NaN,-0.137618,0.021799,-0.23159,NaN
160.3,0.135874,NaN,-0.137564,NaN,NaN,NaN
160.32,0.136278,NaN,-0.137522,NaN,NaN,NaN
160.34,NaN,NaN,NaN,0.021208,-0.230774,NaN
160.36,0.137462,NaN,-0.137632,0.020817,-0.230613,NaN
160.38,0.13795,NaN,-0.139098,0.020502,-0.230911,NaN
160.4,0.138141,NaN,-0.139233,0.020886,-0.230826,NaN
160.42,0.138241,NaN,-0.140109,0.021205,-0.230442,NaN
160.44,0.138162,NaN,-0.140481,0.021325,-0.229712,NaN
160.46,0.138462,NaN,-0.140546,0.020978,-0.2288,NaN
160.48,0.138731,NaN,-0.140738,0.020607,-0.228149,NaN
160.5,0.138906,NaN,-0.140863,0.019921,-0.227279,NaN
160.52,0.139171,NaN,-0.140921,0.019527,-0.226531,NaN
160.54,0.13952,NaN,-0.140981,0.019054,-0.225512,NaN
160.56,0.139806,NaN,-0.14082,0.018501,-0.22414,NaN
160.58,0.14008,NaN,-0.140938,NaN,NaN,NaN
160.6,0.140337,NaN,-0.141339,0.017444,-0.220531,NaN
160.62,0.140808,NaN,-0.141974,0.016664,-0.216935,NaN
160.64,0.141724,NaN,-0.142695,0.015412,-0.213533,NaN
160.66,0.142485,NaN,-0.143393,0.014421,-0.209667,NaN
160.68,0.143505,NaN,-0.144062,0.01314,-0.206102,NaN
160.7,0.144304,NaN,-0.144576,0.012165,-0.202479,NaN
160.72,0.14515,NaN,-0.144834,0.011216,-0.199435,NaN
160.74,0.145647,NaN,-0.144816,NaN,NaN,NaN
160.76,0.146272,NaN,-0.145057,0.009526,-0.194806,NaN
160.78,0.146764,NaN,-0.145432,NaN,NaN,NaN
160.8,0.147579,NaN,-0.145642,NaN,NaN,NaN
160.82,0.148148,NaN,-0.145363,0.007656,-0.190163,NaN
160.84,0.148672,NaN,-0.144799,0.007171,-0.18885,NaN
160.86,0.148967,NaN,-0.144422,0.007042,-0.18825,NaN
160.88,0.149435,NaN,-0.144287,0.00674,-0.187897,NaN
160.9,0.149833,NaN,-0.143893,0.006629,-0.187426,NaN
160.92,0.14993,NaN,-0.143367,0.00663,-0.186392,NaN
160.94,0.149769,NaN,-0.142828,0.006794,-0.185444,NaN
160.96,0.149848,NaN,-0.142542,0.006665,-0.184663,NaN
160.98,0.150047,NaN,-0.142411,0.006576,-0.183733,NaN
161,0.150506,NaN,-0.142607,0.006241,-0.182519,NaN
161.02,0.15091,NaN,-0.142769,0.006075,-0.182162,NaN
161.04,NaN,NaN,NaN,0.005622,-0.180217,NaN
161.06,0.15163,NaN,-0.14217,0.005615,-0.179915,NaN
161.08,0.152241,NaN,-0.141055,0.0053,-0.179249,NaN
161.1,0.153082,NaN,-0.13995,0.005013,-0.178578,NaN
161.12,0.153915,NaN,-0.139141,0.004868,-0.178369,NaN
161.14,0.154455,NaN,-0.138628,0.004598,-0.177926,NaN
161.16,0.154854,NaN,-0.137996,0.004573,-0.177716,NaN
161.18,NaN,NaN,NaN,NaN,NaN,NaN
161.2,0.155562,NaN,-0.137526,0.004877,-0.177439,NaN
161.22,0.155877,NaN,-0.137685,0.00507,-0.177311,NaN
161.24,0.156358,NaN,-0.137804,0.005241,-0.17735,NaN
161.26,0.156713,NaN,-0.138362,0.005486,-0.177005,NaN
161.28,NaN,NaN,NaN,0.00544,-0.176267,NaN
161.3,0.157408,NaN,-0.138889,0.005293,-0.175749,NaN
161.32,0.157966,NaN,-0.139084,0.004986,-0.175394,NaN
161.34,0.158456,NaN,-0.139221,0.004724,-0.174909,NaN
161.36,0.158734,NaN,-0.13911,0.004792,-0.174327,NaN
161.38,0.158663,NaN,-0.138787,0.005096,-0.173807,NaN
161.4,0.158311,NaN,-0.13841,0.005542,-0.173358,NaN
161.42,0.157634,NaN,-0.138048,0.006235,-0.173048,NaN
161.44,0.156729,NaN,-0.137597,0.007003,-0.17316,NaN
161.46,0.15551,NaN,-0.137335,0.007684,-0.172364,NaN
161.48,0.154151,NaN,-0.137134,0.008471,-0.172808,NaN
161.5,0.153058,NaN,-0.136982,0.008845,-0.173026,NaN
161.52,0.152451,NaN,-0.137044,0.009235,-0.173483,NaN
161.54,0.151798,NaN,-0.137117,0.009752,-0.174225,NaN
161.56,0.151146,NaN,-0.136816,0.010136,-0.17507,NaN
161.58,NaN,NaN,NaN,0.010502,-0.176181,NaN
161.6,0.150028,NaN,-0.135846,0.010933,-0.176885,NaN
161.62,0.1497,NaN,-0.135166,0.011378,-0.177723,NaN
161.64,NaN,NaN,NaN,0.011563,-0.178609,NaN
161.66,0.149517,NaN,-0.13403,0.011654,-0.179579,NaN
161.68,0.149778,NaN,-0.133256,0.011506,-0.180567,NaN
161.7,0.150346,NaN,-0.132486,0.011263,-0.181694,NaN
161.72,0.151065,NaN,-0.131551,0.010923,-0.182623,NaN
161.74,0.151751,NaN,-0.130532,0.010689,-0.183348,NaN
161.76,0.152371,NaN,-0.129809,0.010463,-0.184064,NaN
161.78,0.152794,NaN,-0.129598,0.010471,-0.18446,NaN
161.8,0.152992,NaN,-0.130043,0.010531,-0.184442,NaN
161.82,0.153275,NaN,-0.130444,0.010502,-0.184644,NaN
161.84,0.15339,NaN,-0.130466,0.010708,-0.184669,NaN
161.86,0.153693,NaN,-0.130787,0.010679,-0.185305,NaN
161.88,0.154373,NaN,-0.131688,NaN,NaN,NaN
161.9,0.155267,NaN,-0.132995,0.01069,-0.187794,NaN
161.92,0.155911,NaN,-0.133798,0.010668,-0.188506,NaN
161.94,0.156216,NaN,-0.134161,0.010669,-0.188673,NaN
161.96,0.156337,NaN,-0.134106,NaN,NaN,NaN
161.98,NaN,NaN,NaN,0.010938,-0.188136,NaN
162,0.156096,NaN,-0.1333,0.011208,-0.187959,NaN
162.02,0.155718,NaN,-0.133132,NaN,NaN,NaN
162.04,0.155131,NaN,-0.133131,0.011715,-0.188363,NaN
162.06,0.154307,NaN,-0.133319,0.011848,-0.188383,NaN
162.08,0.153382,NaN,-0.133509,0.012086,-0.188328,NaN
162.1,0.152555,NaN,-0.133773,NaN,NaN,NaN
162.12,0.15183,NaN,-0.133889,0.012274,-0.188434,NaN
162.14,0.151294,NaN,-0.134201,0.012227,-0.188775,NaN
162.16,0.150737,NaN,-0.13423,0.012164,-0.188895,NaN
162.18,0.150094,NaN,-0.134389,0.012095,-0.188672,NaN
162.2,0.149643,NaN,-0.134955,0.012118,-0.188355,NaN
162.22,0.149311,NaN,-0.135532,0.012159,-0.188407,NaN
162.24,NaN,NaN,NaN,0.012294,-0.188834,NaN
162.26,0.149334,NaN,-0.136202,0.012244,-0.189035,NaN
162.28,0.149636,NaN,-0.136471,0.012053,-0.189542,NaN
162.3,0.149964,NaN,-0.136216,0.011993,-0.189878,NaN
162.32,0.15068,NaN,-0.135295,NaN,NaN,NaN
162.34,0.151486,NaN,-0.134479,0.011311,-0.190187,NaN
162.36,0.152172,NaN,-0.133554,0.011062,-0.190162,NaN
162.38,0.152726,NaN,-0.133075,0.010742,-0.189799,NaN
162.4,0.153194,NaN,-0.132562,0.010613,-0.189676,NaN
162.42,0.153846,NaN,-0.132023,0.010558,-0.189564,NaN
162.44,NaN,NaN,NaN,NaN,NaN,NaN
162.46,0.15498,NaN,-0.131929,0.010547,-0.189107,NaN
162.48,NaN,NaN,NaN,0.010651,-0.188895,NaN
162.5,0.156121,NaN,-0.133673,0.010709,-0.1887,NaN
162.52,0.156926,NaN,-0.134789,0.010734,-0.18848,NaN
162.54,0.157809,NaN,-0.135637,0.01084,-0.188412,NaN
162.56,0.158449,NaN,-0.136081,0.011,-0.188565,NaN
162.58,NaN,NaN,NaN,0.011084,-0.188721,NaN
162.6,0.158751,NaN,-0.135511,0.011416,-0.188917,NaN
162.62,0.15855,NaN,-0.134591,0.011675,-0.188719,NaN
162.64,0.158164,NaN,-0.133719,0.011814,-0.18813,NaN
162.66,0.15745,NaN,-0.133142,0.012201,-0.187694,NaN
162.68,0.156884,NaN,-0.13311,0.012465,-0.18758,NaN
162.7,0.156754,NaN,-0.133291,0.012442,-0.187476,NaN
162.72,0.156765,NaN,-0.133338,0.012431,-0.187501,NaN
162.74,0.156744,NaN,-0.132885,0.012545,-0.187523,NaN
162.76,0.156701,NaN,-0.131719,0.012668,-0.187406,NaN
162.78,0.156977,NaN,-0.130052,0.012482,-0.187323,NaN
162.8,0.15732,NaN,-0.128185,NaN,NaN,NaN
162.82,0.15763,NaN,-0.126466,0.011985,-0.188187,NaN
162.84,0.157919,NaN,-0.124996,0.011706,-0.18868,NaN
162.86,0.158271,NaN,-0.123335,0.011563,-0.189216,NaN
162.88,0.158383,NaN,-0.121857,0.011505,-0.189335,NaN
162.9,0.15855,NaN,-0.121062,0.011499,-0.189202,NaN
162.92,0.158882,NaN,-0.120714,0.011658,-0.189243,NaN
162.94,0.159229,NaN,-0.120771,0.012156,-0.189298,NaN
162.96,0.159212,NaN,-0.121685,0.013721,-0.189907,NaN
162.98,NaN,NaN,NaN,0.015868,-0.191259,NaN
163,0.158736,NaN,-0.125075,0.017212,-0.192436,NaN
163.02,0.158711,NaN,-0.12636,0.01807,-0.193252,NaN
163.04,0.158229,NaN,-0.127066,0.018722,-0.193753,NaN
163.06,0.15759,NaN,-0.127323,0.019249,-0.193329,NaN
163.08,0.157131,NaN,-0.127502,0.019556,-0.192303,NaN
163.1,0.156901,NaN,-0.12797,0.019707,-0.191384,NaN
163.12,0.156634,NaN,-0.128639,0.019924,-0.190782,NaN
163.14,0.156469,NaN,-0.129221,0.020131,-0.189976,NaN
163.16,0.156268,NaN,-0.129907,0.020392,-0.189245,NaN
163.18,0.155992,NaN,-0.131463,0.020138,-0.188806,NaN
163.2,0.156615,NaN,-0.132238,0.019475,-0.189059,NaN
163.22,0.157555,NaN,-0.132876,0.018412,-0.189352,NaN
163.24,0.158637,NaN,-0.133407,0.017251,-0.189738,NaN
163.26,0.159721,NaN,-0.134158,0.016431,-0.19019,NaN
163.28,0.160627,NaN,-0.134957,0.015937,-0.190477,NaN
163.3,0.161465,NaN,-0.136017,0.015549,-0.19076,NaN
163.32,0.162256,NaN,-0.137374,0.015461,-0.19048,NaN
163.34,0.163247,NaN,-0.13867,NaN,NaN,NaN
163.36,0.164177,NaN,-0.139651,0.014803,-0.189149,NaN
163.38,0.164695,NaN,-0.140516,0.014743,-0.189287,NaN
163.4,0.164779,NaN,-0.14113,0.014639,-0.189428,NaN
163.42,0.164858,NaN,-0.141702,0.014528,-0.190082,NaN
163.44,0.165125,NaN,-0.142222,0.01457,-0.191199,NaN
163.46,0.165304,NaN,-0.142734,NaN,NaN,NaN
163.48,0.165388,NaN,-0.143079,0.014334,-0.19331,NaN
163.5,0.165597,NaN,-0.143583,0.014184,-0.194547,NaN
163.52,0.165994,NaN,-0.144024,0.013858,-0.195659,NaN
163.54,0.166289,NaN,-0.144457,0.013286,-0.196807,NaN
163.56,0.166094,NaN,-0.144583,0.012846,-0.197963,NaN
163.58,0.165134,NaN,-0.144653,0.012823,-0.199047,NaN
163.6,0.163422,NaN,-0.145038,0.013436,-0.199565,NaN
163.62,0.161417,NaN,-0.145676,0.014298,-0.199583,NaN
163.64,NaN,NaN,NaN,NaN,NaN,NaN
163.66,NaN,NaN,NaN,0.015819,-0.199251,NaN
163.68,0.158968,NaN,-0.14646,0.016541,-0.19948,NaN
163.7,0.159219,NaN,-0.146915,0.016308,-0.19808,NaN
163.72,0.159458,NaN,-0.147021,0.016243,-0.196291,NaN
163.74,0.15974,NaN,-0.146977,0.016109,-0.194688,NaN
163.76,NaN,NaN,NaN,0.015923,-0.193392,NaN
163.78,NaN,NaN,NaN,0.015769,-0.192889,NaN
163.8,0.1616,NaN,-0.148597,0.015704,-0.193085,NaN
163.82,0.162906,NaN,-0.151964,0.015199,-0.193895,NaN
163.84,0.163139,NaN,-0.153743,0.015078,-0.194044,NaN
163.86,NaN,NaN,NaN,NaN,NaN,NaN
163.88,0.162338,NaN,-0.157052,0.014536,-0.19361,NaN
163.9,0.162181,NaN,-0.15881,0.014004,-0.19325,NaN
163.92,0.162363,NaN,-0.160652,0.013814,-0.193298,NaN
163.94,0.163015,NaN,-0.161628,0.013762,-0.193726,NaN
163.96,NaN,NaN,NaN,0.013887,-0.193746,NaN
163.98,0.163862,NaN,-0.161363,0.014564,-0.193764,NaN
164,0.164141,NaN,-0.162617,0.015428,-0.193374,NaN
164.02,0.164512,NaN,-0.165927,0.016256,-0.193385,NaN
164.04,0.163759,NaN,-0.167974,0.017083,-0.192836,NaN
164.06,0.162818,NaN,-0.170045,0.017124,-0.191598,NaN
164.08,0.161921,NaN,-0.171645,0.016861,-0.190381,NaN
164.1,0.161262,NaN,-0.172165,0.016751,-0.189746,NaN
164.12,0.160728,NaN,-0.171658,0.016525,-0.18976,NaN
164.14,0.159929,NaN,-0.170524,0.016346,-0.189829,NaN
164.16,0.159239,NaN,-0.170798,0.016217,-0.190133,NaN
164.18,0.158587,NaN,-0.171337,0.016137,-0.190602,NaN
164.2,0.158079,NaN,-0.170734,0.01626,-0.191241,NaN
164.22,0.158064,NaN,-0.169044,0.016375,-0.191481,NaN
164.24,0.158452,NaN,-0.170257,0.017561,-0.191466,NaN
164.26,0.157931,NaN,-0.170901,0.018241,-0.191909,NaN
164.28,0.156272,NaN,-0.172779,0.018179,-0.190797,NaN
164.3,0.154516,NaN,-0.174635,0.018047,-0.190062,NaN
164.32,0.15354,NaN,-0.175698,NaN,NaN,NaN
164.34,0.153016,NaN,-0.175691,0.017677,-0.190274,NaN
164.36,0.152589,NaN,-0.17528,0.017574,-0.191233,NaN
164.38,0.152059,NaN,-0.174401,0.017391,-0.192631,NaN
164.4,0.151467,NaN,-0.173371,0.017094,-0.194079,NaN
164.42,0.150459,NaN,-0.17311,0.016942,-0.19483,NaN
164.44,0.149353,NaN,-0.174179,0.016709,-0.194813,NaN
164.46,NaN,NaN,NaN,0.016385,-0.194814,NaN
164.48,0.147062,NaN,-0.177031,0.016157,-0.195219,NaN
164.5,0.14574,NaN,-0.178299,NaN,NaN,NaN
164.52,0.144271,NaN,-0.179207,0.015406,-0.194197,NaN
164.54,0.142702,NaN,-0.180005,0.015367,-0.193821,NaN
164.56,NaN,NaN,NaN,0.015181,-0.193462,NaN
164.58,0.14041,NaN,-0.181309,0.014993,-0.193609,NaN
164.6,0.139967,NaN,-0.181504,NaN,NaN,NaN
164.62,0.139767,NaN,-0.181456,0.014998,-0.194335,NaN
164.64,0.13958,NaN,-0.181344,NaN,NaN,NaN
164.66,0.139464,NaN,-0.181419,0.014839,-0.194491,NaN
164.68,0.139534,NaN,-0.181519,0.014796,-0.194339,NaN
164.7,0.139841,NaN,-0.181394,0.014625,-0.193992,NaN
164.72,0.140215,NaN,-0.181165,0.014396,-0.193815,NaN
164.74,NaN,NaN,NaN,NaN,NaN,NaN
164.76,0.140876,NaN,-0.180578,NaN,NaN,NaN
164.78,0.141093,NaN,-0.180337,0.014073,-0.193222,NaN
164.8,0.141329,NaN,-0.180214,0.01393,-0.193049,NaN
164.82,0.141574,NaN,-0.180154,0.013719,-0.192946,NaN
164.84,0.141595,NaN,-0.180282,0.013404,-0.192762,NaN
164.86,0.141412,NaN,-0.18029,0.013094,-0.192616,NaN
164.88,0.141215,NaN,-0.180343,0.012807,-0.192545,NaN
164.9,0.141016,NaN,-0.180439,0.01253,-0.192513,NaN
164.92,0.140855,NaN,-0.180745,0.012154,-0.192406,NaN
164.94,0.140699,NaN,-0.181197,0.011798,-0.192205,NaN
164.96,0.140505,NaN,-0.181597,0.01152,-0.192142,NaN
164.98,0.140362,NaN,-0.181889,0.011298,-0.192047,NaN
165,0.140124,NaN,-0.182223,NaN,NaN,NaN
165.02,0.139999,NaN,-0.182496,0.010919,-0.191977,NaN
165.04,0.139856,NaN,-0.182755,0.010788,-0.19193,NaN
165.06,0.139795,NaN,-0.182746,0.010744,-0.191854,NaN
165.08,0.139772,NaN,-0.182712,NaN,NaN,NaN
165.1,0.139883,NaN,-0.182677,0.010695,-0.191693,NaN
165.12,0.139967,NaN,-0.182829,0.010631,-0.191657,NaN
165.14,0.140103,NaN,-0.182988,0.010599,-0.191636,NaN
165.16,NaN,NaN,NaN,0.010594,-0.191665,NaN
165.18,0.140446,NaN,-0.182962,0.010671,-0.191708,NaN
165.2,0.140685,NaN,-0.182793,0.010763,-0.191749,NaN
165.22,0.141024,NaN,-0.182539,0.010832,-0.191769,NaN
165.24,0.141433,NaN,-0.182138,0.010932,-0.191976,NaN
165.26,0.141988,NaN,-0.181588,0.011034,-0.19249,NaN
165.28,0.142673,NaN,-0.181015,0.011159,-0.193336,NaN
165.3,NaN,NaN,NaN,0.011317,-0.194357,NaN
165.32,0.144293,NaN,-0.179623,0.011494,-0.195427,NaN
165.34,0.144884,NaN,-0.17924,0.011571,-0.196368,NaN
165.36,0.145379,NaN,-0.178676,0.01161,-0.197002,NaN
165.38,0.14569,NaN,-0.178005,0.011745,-0.197259,NaN
165.4,0.145832,NaN,-0.177327,0.011883,-0.197337,NaN
165.42,0.145846,NaN,-0.176761,0.012023,-0.197438,NaN
165.44,0.14601,NaN,-0.176297,0.012086,-0.197505,NaN
165.46,0.146152,NaN,-0.175902,0.012097,-0.197588,NaN
165.48,0.146226,NaN,-0.175385,0.011996,-0.197681,NaN
165.5,0.146294,NaN,-0.174775,0.011974,-0.197914,NaN
165.52,NaN,NaN,NaN,0.011977,-0.198141,NaN
165.54,0.146295,NaN,-0.173225,0.012031,-0.198452,NaN
165.56,0.146362,NaN,-0.172049,0.012096,-0.198803,NaN
165.58,0.146517,NaN,-0.170874,0.012227,-0.199202,NaN
165.6,0.146838,NaN,-0.169916,NaN,NaN,NaN
165.62,0.146917,NaN,-0.168888,NaN,NaN,NaN
165.64,0.147507,NaN,-0.167909,0.01248,-0.199328,NaN
165.66,0.147903,NaN,-0.167157,0.012627,-0.199319,NaN
165.68,0.1486,NaN,-0.166307,0.012836,-0.199215,NaN
165.7,0.149395,NaN,-0.165569,0.013048,-0.199088,NaN
165.72,0.150516,NaN,-0.164249,0.013305,-0.198867,NaN
165.74,0.151346,NaN,-0.163011,0.01359,-0.198939,NaN
165.76,0.152119,NaN,-0.161747,0.01385,-0.198984,NaN
165.78,0.152391,NaN,-0.161012,0.014026,-0.199162,NaN
165.8,0.152357,NaN,-0.160671,0.014196,-0.199337,NaN
165.82,0.152096,NaN,-0.160936,0.014454,-0.199693,NaN
165.84,0.151264,NaN,-0.160987,0.014884,-0.200395,NaN
165.86,0.149644,NaN,-0.160741,0.015491,-0.201451,NaN
165.88,0.14833,NaN,-0.159368,0.016383,-0.202819,NaN
165.9,0.148387,NaN,-0.15636,0.017274,-0.204034,NaN
165.92,0.150929,NaN,-0.150971,0.018084,-0.204203,NaN
165.94,NaN,NaN,NaN,0.018305,-0.203089,NaN
165.96,NaN,NaN,NaN,0.018169,-0.201653,NaN
165.98,0.160083,NaN,-0.134889,0.017849,-0.201141,NaN
166,0.160452,NaN,-0.135958,0.017686,-0.201076,NaN
166.02,0.160488,NaN,-0.139236,0.017373,-0.200726,NaN
166.04,0.160141,NaN,-0.140039,0.017382,-0.200489,NaN
166.06,0.158962,NaN,-0.139092,0.017378,-0.200391,NaN
166.08,0.157487,NaN,-0.137568,0.017494,-0.200356,NaN
166.1,0.155699,NaN,-0.136316,NaN,NaN,NaN
166.12,0.154976,NaN,-0.135518,0.017678,-0.200351,NaN
166.14,0.154976,NaN,-0.135137,0.017616,-0.200254,NaN
166.16,0.155053,NaN,-0.134952,0.017637,-0.200158,NaN
166.18,0.154823,NaN,-0.134899,0.017664,-0.200127,NaN
166.2,0.154496,NaN,-0.134496,0.017896,-0.200232,NaN
166.22,NaN,NaN,NaN,0.01831,-0.200511,NaN
166.24,0.153938,NaN,-0.133082,0.018732,-0.200699,NaN
166.26,0.153599,NaN,-0.132229,0.019138,-0.200851,NaN
166.28,0.153336,NaN,-0.131227,0.019601,-0.200977,NaN
166.3,0.153163,NaN,-0.130396,0.019973,-0.201189,NaN
166.32,0.152823,NaN,-0.129736,NaN,NaN,NaN
166.34,0.152516,NaN,-0.128689,0.020675,-0.201599,NaN
166.36,0.152321,NaN,-0.127737,0.021052,-0.201742,NaN
166.38,0.152067,NaN,-0.127286,0.021332,-0.201926,NaN
166.4,0.151689,NaN,-0.127188,0.021476,-0.201918,NaN
166.42,NaN,NaN,NaN,0.021612,-0.201916,NaN
166.44,0.151028,NaN,-0.126734,0.02171,-0.201792,NaN
166.46,0.150725,NaN,-0.126552,0.021848,-0.201927,NaN
166.48,0.150486,NaN,-0.126248,0.02208,-0.202389,NaN
166.5,0.150335,NaN,-0.12582,0.02252,-0.203153,NaN
166.52,0.150175,NaN,-0.125297,0.023003,-0.204138,NaN
166.54,0.15001,NaN,-0.124658,0.023484,-0.205267,NaN
166.56,NaN,NaN,NaN,0.023773,-0.206035,NaN
166.58,NaN,NaN,NaN,0.023835,-0.206297,NaN
166.6,0.149942,NaN,-0.121785,0.023998,-0.206219,NaN
166.62,0.150365,NaN,-0.121081,0.02432,-0.20614,NaN
166.64,0.150593,NaN,-0.121174,0.024556,-0.20623,NaN
166.66,0.15062,NaN,-0.121437,0.024527,-0.206409,NaN
166.68,0.150662,NaN,-0.121355,0.024579,-0.206667,NaN
166.7,0.150633,NaN,-0.121063,0.024727,-0.206714,NaN
166.72,0.150526,NaN,-0.120874,NaN,NaN,NaN
166.74,0.150452,NaN,-0.120747,0.024822,-0.206561,NaN
166.76,0.150307,NaN,-0.120698,0.024815,-0.206432,NaN
